episode,reward,waiting,queue,arrived,epsilon,phase_counts,phases_used,dominant_phase,dominant_pct
401,5084.24500000001,6004.9111111111115,44.297222222222224,1332.0,0.448071226742515,"{""0"": 66, ""1"": 66}",2,0,50.0
402,4884.841312499993,5817.788611111111,43.02777777777778,1283.0,0.44717508428902997,"{""0"": 70, ""1"": 70}",2,0,50.0
403,5197.406499999997,5803.332222222222,42.92777777777778,1344.0,0.4462807341204519,"{""0"": 71, ""1"": 71}",2,0,50.0
404,5068.536625000003,5915.937222222222,43.592777777777776,1324.0,0.445388172652211,"{""0"": 71, ""1"": 70}",2,0,50.4
405,4948.35737499999,5755.986666666667,42.45638888888889,1292.0,0.44449739630690654,"{""0"": 72, ""1"": 72}",2,0,50.0
406,5157.804312500002,5746.325277777778,42.596111111111114,1334.0,0.4436084015142927,"{""0"": 69, ""1"": 68}",2,0,50.4
407,5108.411312499996,5860.641388888889,43.24194444444444,1330.0,0.4427211847112641,"{""0"": 73, ""1"": 73}",2,0,50.0
408,4868.157062500019,5850.4075,43.117222222222225,1282.0,0.4418357423418416,"{""0"": 76, ""1"": 75}",2,0,50.3
409,5483.462375000002,5873.661666666667,43.364444444444445,1406.0,0.44095207085715793,"{""0"": 81, ""1"": 81}",2,0,50.0
410,4847.541937500008,5932.7775,43.636944444444445,1282.0,0.44007016671544363,"{""0"": 73, ""1"": 72}",2,0,50.3
411,5166.189375000009,5771.952777777778,42.54277777777778,1340.0,0.43919002638201277,"{""0"": 82, ""1"": 82}",2,0,50.0
412,4925.181687500009,5941.575833333333,43.583888888888886,1298.0,0.43831164632924874,"{""0"": 73, ""1"": 73}",2,0,50.0
413,4931.441750000011,5848.995,43.50694444444444,1294.0,0.43743502303659026,"{""0"": 68, ""1"": 68}",2,0,50.0
414,4793.179125000012,5926.359444444444,43.75944444444445,1270.0,0.4365601529905171,"{""0"": 68, ""1"": 68}",2,0,50.0
415,5106.700124999998,5866.235555555556,43.354166666666664,1329.0,0.43568703268453607,"{""0"": 71, ""1"": 71}",2,0,50.0
416,5290.302562500007,5722.791388888889,42.80027777777778,1357.0,0.434815658619167,"{""0"": 70, ""1"": 69}",2,0,50.4
417,5194.340687500001,5872.255277777777,43.286944444444444,1349.0,0.43394602730192866,"{""0"": 79, ""1"": 79}",2,0,50.0
418,4866.328749999988,5795.772222222222,42.840555555555554,1280.0,0.4330781352473248,"{""0"": 76, ""1"": 76}",2,0,50.0
419,5333.055749999994,5869.471666666666,43.55583333333333,1375.0,0.43221197897683017,"{""0"": 70, ""1"": 70}",2,0,50.0
420,5066.608062500017,5908.000277777778,43.646388888888886,1323.0,0.4313475550188765,"{""0"": 69, ""1"": 68}",2,0,50.4
421,4999.052812500004,5904.929166666667,43.26972222222222,1312.0,0.4304848599088387,"{""0"": 78, ""1"": 78}",2,0,50.0
422,5017.518062500012,5758.5391666666665,42.78805555555556,1305.0,0.42962389018902103,"{""0"": 74, ""1"": 74}",2,0,50.0
423,5099.76475,5850.428888888889,43.647777777777776,1327.0,0.428764642408643,"{""0"": 67, ""1"": 66}",2,0,50.4
424,5100.415937499996,5916.804166666667,43.78194444444444,1331.0,0.4279071131238257,"{""0"": 68, ""1"": 68}",2,0,50.0
425,4874.848312500013,5796.090833333334,43.05833333333333,1279.0,0.42705129889757804,"{""0"": 69, ""1"": 69}",2,0,50.0
426,5113.4104375000015,5866.439722222222,43.21527777777778,1331.0,0.42619719629978287,"{""0"": 69, ""1"": 69}",2,0,50.0
427,5332.225874999999,5903.626666666667,43.7175,1376.0,0.4253448019071833,"{""0"": 66, ""1"": 66}",2,0,50.0
428,5103.806812500003,5807.4447222222225,43.0525,1324.0,0.424494112303369,"{""0"": 71, ""1"": 71}",2,0,50.0
429,4988.3224375000045,5807.991944444444,42.82416666666666,1303.0,0.42364512407876226,"{""0"": 75, ""1"": 74}",2,0,50.3
430,5110.146687499997,5810.403611111111,43.208333333333336,1328.0,0.4227978338306047,"{""0"": 69, ""1"": 69}",2,0,50.0
431,5032.195874999992,5774.16,42.83305555555555,1310.0,0.42195223816294347,"{""0"": 72, ""1"": 72}",2,0,50.0
432,4968.897750000005,5753.637777777778,42.470555555555556,1299.0,0.4211083336866176,"{""0"": 77, ""1"": 77}",2,0,50.0
433,5192.399999999994,5755.722222222223,42.625,1339.0,0.4202661170192444,"{""0"": 69, ""1"": 69}",2,0,50.0
434,5250.517500000004,5791.0888888888885,42.91388888888889,1356.0,0.41942558478520586,"{""0"": 76, ""1"": 76}",2,0,50.0
435,5073.33706249999,5868.704722222222,43.07138888888889,1325.0,0.4185867336156355,"{""0"": 76, ""1"": 76}",2,0,50.0
436,5011.290624999997,5847.825,42.96055555555556,1312.0,0.4177495601484042,"{""0"": 80, ""1"": 80}",2,0,50.0
437,5013.218374999992,5905.251666666667,43.49166666666667,1313.0,0.4169140610281074,"{""0"": 74, ""1"": 74}",2,0,50.0
438,5108.368250000008,5781.960555555555,43.020833333333336,1325.0,0.4160802329060512,"{""0"": 72, ""1"": 72}",2,0,50.0
439,4932.463062500008,5824.119722222223,42.97388888888889,1294.0,0.4152480724402391,"{""0"": 76, ""1"": 75}",2,0,50.3
440,5364.321687499994,5899.184166666667,43.38861111111111,1382.0,0.41441757629535864,"{""0"": 73, ""1"": 72}",2,0,50.3
441,5090.204187500001,5854.306388888889,43.0425,1327.0,0.4135887411427679,"{""0"": 73, ""1"": 72}",2,0,50.3
442,5273.715499999999,5794.278333333334,43.0375,1361.0,0.41276156366048233,"{""0"": 80, ""1"": 80}",2,0,50.0
443,5044.315625,5898.305555555556,43.84861111111111,1317.0,0.41193604053316135,"{""0"": 63, ""1"": 62}",2,0,50.4
444,5362.934437500003,5766.199722222223,42.85638888888889,1375.0,0.41111216845209503,"{""0"": 68, ""1"": 67}",2,0,50.4
445,5195.438812499983,5732.694166666667,42.48833333333334,1341.0,0.4102899441151908,"{""0"": 73, ""1"": 72}",2,0,50.3
446,5068.707125000004,5953.093333333333,44.00416666666667,1327.0,0.40946936422696045,"{""0"": 73, ""1"": 72}",2,0,50.3
447,5165.6234374999985,5793.8125,42.925,1340.0,0.40865042549850655,"{""0"": 79, ""1"": 79}",2,0,50.0
448,4670.693624999994,5914.661666666667,43.80888888888889,1245.0,0.40783312464750954,"{""0"": 68, ""1"": 68}",2,0,50.0
449,5319.128062499999,5810.866944444444,42.973055555555554,1370.0,0.4070174583982145,"{""0"": 76, ""1"": 76}",2,0,50.0
450,5069.237749999995,5813.318333333334,42.64861111111111,1322.0,0.4062034234814181,"{""0"": 84, ""1"": 84}",2,0,50.0
451,5283.615312500002,5925.593055555555,43.81722222222222,1369.0,0.40539101663445526,"{""0"": 71, ""1"": 71}",2,0,50.0
452,4939.723312499995,5819.118611111111,43.025,1295.0,0.40458023460118636,"{""0"": 70, ""1"": 70}",2,0,50.0
453,5172.99993750001,5923.0697222222225,43.63472222222222,1347.0,0.403771074131984,"{""0"": 76, ""1"": 75}",2,0,50.3
454,4970.392624999996,5765.052222222223,42.39805555555556,1300.0,0.40296353198372004,"{""0"": 78, ""1"": 78}",2,0,50.0
455,5176.905312500007,5856.854166666667,43.115,1342.0,0.4021576049197526,"{""0"": 69, ""1"": 68}",2,0,50.4
456,5225.024125000005,5816.256666666667,43.19972222222222,1349.0,0.40135328970991313,"{""0"": 70, ""1"": 69}",2,0,50.4
457,5177.570562500004,5857.1975,43.29888888888889,1345.0,0.4005505831304933,"{""0"": 77, ""1"": 77}",2,0,50.0
458,4975.836374999998,5877.802222222223,43.18138888888889,1306.0,0.3997494819642323,"{""0"": 77, ""1"": 77}",2,0,50.0
459,5370.229749999986,5827.9511111111115,43.40277777777778,1379.0,0.3989499830003039,"{""0"": 72, ""1"": 72}",2,0,50.0
460,5057.032750000011,5973.440555555556,43.86361111111111,1325.0,0.3981520830343033,"{""0"": 77, ""1"": 76}",2,0,50.3
461,5029.935937499999,5780.043055555556,42.988055555555555,1308.0,0.39735577886823464,"{""0"": 64, ""1"": 64}",2,0,50.0
462,5022.751249999995,5851.841666666666,43.6625,1311.0,0.39656106731049817,"{""0"": 62, ""1"": 62}",2,0,50.0
463,5129.199875000007,5850.283888888889,43.30777777777778,1335.0,0.39576794517587716,"{""0"": 72, ""1"": 71}",2,0,50.3
464,5250.807687500021,5852.379722222222,43.08638888888889,1359.0,0.3949764092855254,"{""0"": 77, ""1"": 77}",2,0,50.0
465,4924.863687500005,5881.675277777777,43.1125,1297.0,0.3941864564669544,"{""0"": 84, ""1"": 83}",2,0,50.3
466,4919.809874999997,5853.806111111111,43.04833333333333,1292.0,0.39339808355402045,"{""0"": 76, ""1"": 76}",2,0,50.0
467,5221.995062499987,5766.838611111111,42.83222222222222,1348.0,0.3926112873869124,"{""0"": 74, ""1"": 74}",2,0,50.0
468,5226.415499999994,5827.708888888889,43.22222222222222,1352.0,0.3918260648121386,"{""0"": 76, ""1"": 75}",2,0,50.3
469,4903.9991874999905,5657.361944444445,41.86694444444444,1280.0,0.39104241268251433,"{""0"": 73, ""1"": 73}",2,0,50.0
470,5059.934125000012,5887.323333333334,43.58583333333333,1322.0,0.3902603278571493,"{""0"": 76, ""1"": 75}",2,0,50.3
471,5098.918562500004,5821.231388888889,43.06583333333333,1325.0,0.389479807201435,"{""0"": 68, ""1"": 67}",2,0,50.4
472,5011.5765625000095,5873.2763888888885,42.86888888888889,1313.0,0.3887008475870321,"{""0"": 81, ""1"": 80}",2,0,50.3
473,5185.139812500007,5768.6925,42.87694444444445,1340.0,0.38792344589185807,"{""0"": 71, ""1"": 71}",2,0,50.0
474,4743.029500000007,5807.4077777777775,42.78777777777778,1253.0,0.38714759900007434,"{""0"": 70, ""1"": 70}",2,0,50.0
475,4846.2326875,5912.7575,43.520833333333336,1281.0,0.3863733038020742,"{""0"": 72, ""1"": 72}",2,0,50.0
476,4910.121750000009,5818.386666666666,42.79333333333334,1289.0,0.38560055719447006,"{""0"": 73, ""1"": 73}",2,0,50.0
477,4914.642750000011,5912.937777777778,43.77055555555555,1293.0,0.3848293560800811,"{""0"": 64, ""1"": 64}",2,0,50.0
478,4987.393125000004,5897.325,43.73722222222222,1308.0,0.38405969736792095,"{""0"": 72, ""1"": 72}",2,0,50.0
479,5102.608187500003,5883.383055555556,43.285833333333336,1331.0,0.3832915779731851,"{""0"": 74, ""1"": 74}",2,0,50.0
480,4898.682562499995,5684.544166666667,41.925555555555555,1281.0,0.38252499481723873,"{""0"": 81, ""1"": 81}",2,0,50.0
481,4728.726562500008,5947.081944444444,43.83555555555556,1258.0,0.3817599448276042,"{""0"": 66, ""1"": 66}",2,0,50.0
482,5302.964874999988,5700.836666666667,42.170833333333334,1362.0,0.380996424937949,"{""0"": 79, ""1"": 78}",2,0,50.3
483,5107.705062500003,5973.741388888889,43.87916666666667,1337.0,0.3802344320880731,"{""0"": 79, ""1"": 78}",2,0,50.3
484,5301.000687499997,5785.508055555556,42.815555555555555,1364.0,0.379473963223897,"{""0"": 76, ""1"": 76}",2,0,50.0
485,5205.835750000003,5814.766111111111,43.26861111111111,1346.0,0.37871501529744916,"{""0"": 68, ""1"": 68}",2,0,50.0
486,5010.98787500001,5777.856666666667,42.57527777777778,1306.0,0.37795758526685425,"{""0"": 73, ""1"": 72}",2,0,50.3
487,4945.13424999999,5845.883888888889,42.97972222222222,1298.0,0.37720167009632055,"{""0"": 78, ""1"": 78}",2,0,50.0
488,5319.141749999993,5795.064444444444,42.858333333333334,1366.0,0.3764472667561279,"{""0"": 66, ""1"": 65}",2,0,50.4
489,5128.627124999999,5906.887777777778,43.62416666666667,1337.0,0.37569437222261565,"{""0"": 74, ""1"": 73}",2,0,50.3
490,5156.259812500007,5873.528611111111,43.38166666666667,1339.0,0.3749429834781704,"{""0"": 76, ""1"": 75}",2,0,50.3
491,5047.075499999995,5887.442222222222,43.483333333333334,1319.0,0.37419309751121405,"{""0"": 71, ""1"": 70}",2,0,50.4
492,5261.339437500004,5798.0552777777775,42.91305555555556,1358.0,0.3734447113161916,"{""0"": 71, ""1"": 71}",2,0,50.0
493,5397.149500000003,5870.3966666666665,43.50222222222222,1388.0,0.3726978218935592,"{""0"": 78, ""1"": 77}",2,0,50.3
494,5357.455249999992,5883.5905555555555,43.44138888888889,1383.0,0.3719524262497721,"{""0"": 79, ""1"": 79}",2,0,50.0
495,5066.414125000004,5869.209444444445,43.35055555555556,1322.0,0.37120852139727256,"{""0"": 71, ""1"": 70}",2,0,50.4
496,5052.832437500007,5914.975277777778,43.87138888888889,1321.0,0.370466104354478,"{""0"": 68, ""1"": 67}",2,0,50.4
497,5035.413000000011,5891.367222222222,43.238055555555555,1319.0,0.36972517214576905,"{""0"": 79, ""1"": 79}",2,0,50.0
498,4930.876187500008,5868.450277777778,43.14333333333333,1296.0,0.36898572180147754,"{""0"": 76, ""1"": 75}",2,0,50.3
499,5213.106312500001,5864.530277777778,43.471944444444446,1352.0,0.3682477503578746,"{""0"": 78, ""1"": 77}",2,0,50.3
500,4966.351062499993,5774.3452777777775,42.52333333333333,1296.0,0.36751125485715885,"{""0"": 77, ""1"": 76}",2,0,50.3
501,5071.5069999999805,5951.727222222222,44.07694444444444,1328.0,0.36677623234744455,"{""0"": 71, ""1"": 71}",2,0,50.0
502,4973.698312499995,5893.140833333333,43.25055555555556,1306.0,0.3660426798827497,"{""0"": 81, ""1"": 81}",2,0,50.0
503,5192.262312499998,5850.545277777778,43.062222222222225,1349.0,0.3653105945229842,"{""0"": 84, ""1"": 83}",2,0,50.3
504,5127.1648125000065,5781.898055555555,42.511944444444445,1330.0,0.3645799733339382,"{""0"": 78, ""1"": 78}",2,0,50.0
505,5343.510937500022,5738.248611111111,42.700833333333335,1371.0,0.3638508133872703,"{""0"": 74, ""1"": 74}",2,0,50.0
506,5235.599624999989,5823.754444444445,42.98583333333333,1353.0,0.3631231117604958,"{""0"": 75, ""1"": 74}",2,0,50.3
507,5422.995812499996,5818.776944444445,43.39083333333333,1389.0,0.3623968655369748,"{""0"": 65, ""1"": 65}",2,0,50.0
508,4992.1745000000055,5925.202222222222,43.327222222222225,1312.0,0.3616720718059009,"{""0"": 84, ""1"": 83}",2,0,50.3
509,5364.705625000014,5806.136111111111,43.29222222222222,1377.0,0.3609487276622891,"{""0"": 69, ""1"": 69}",2,0,50.0
510,5118.518375000004,5924.501666666667,43.96666666666667,1335.0,0.3602268302069645,"{""0"": 66, ""1"": 66}",2,0,50.0
511,5047.280937500001,5948.976388888889,43.91361111111111,1324.0,0.35950637654655054,"{""0"": 79, ""1"": 78}",2,0,50.3
512,4995.520312500014,5803.304166666667,42.805,1305.0,0.35878736379345744,"{""0"": 78, ""1"": 78}",2,0,50.0
513,5169.655062500001,5972.019166666667,44.15138888888889,1350.0,0.3580697890658705,"{""0"": 79, ""1"": 78}",2,0,50.3
514,5426.695187500001,5723.560277777778,42.41,1388.0,0.35735364948773873,"{""0"": 80, ""1"": 80}",2,0,50.0
515,5153.7756249999975,5813.8805555555555,43.047777777777775,1337.0,0.35663894218876324,"{""0"": 70, ""1"": 70}",2,0,50.0
516,5336.587562499994,5822.924722222222,43.16861111111111,1375.0,0.3559256643043857,"{""0"": 77, ""1"": 76}",2,0,50.3
517,5052.057312500007,5776.789722222222,42.50944444444445,1315.0,0.3552138129757769,"{""0"": 80, ""1"": 80}",2,0,50.0
518,5143.115999999996,5857.64,43.20111111111111,1338.0,0.35450338534982534,"{""0"": 75, ""1"": 75}",2,0,50.0
519,5078.725999999999,5757.748333333333,42.46083333333333,1319.0,0.3537943785791257,"{""0"": 80, ""1"": 80}",2,0,50.0
520,5174.533875000003,5787.2827777777775,42.75388888888889,1340.0,0.35308678982196745,"{""0"": 75, ""1"": 75}",2,0,50.0
521,5396.415374999992,5784.54,43.11138888888889,1384.0,0.35238061624232353,"{""0"": 70, ""1"": 70}",2,0,50.0
522,5201.486749999999,5828.964444444445,42.937222222222225,1351.0,0.3516758550098389,"{""0"": 90, ""1"": 90}",2,0,50.0
523,5288.336687500002,5923.0841666666665,43.750277777777775,1369.0,0.3509725032998192,"{""0"": 76, ""1"": 76}",2,0,50.0
524,5223.5884375000005,5921.709722222222,43.81472222222222,1357.0,0.35027055829321957,"{""0"": 73, ""1"": 72}",2,0,50.3
525,5249.228249999998,5804.227222222222,42.5675,1359.0,0.3495700171766331,"{""0"": 88, ""1"": 88}",2,0,50.0
526,5225.01406249999,5833.423611111111,43.13472222222222,1352.0,0.3488708771422798,"{""0"": 78, ""1"": 78}",2,0,50.0
527,5009.3953749999955,5889.395555555556,43.27916666666667,1314.0,0.34817313538799527,"{""0"": 79, ""1"": 79}",2,0,50.0
528,5230.069249999997,5871.675555555556,43.35444444444445,1356.0,0.3474767891172193,"{""0"": 79, ""1"": 79}",2,0,50.0
529,5315.659124999997,5885.170555555555,43.52055555555555,1374.0,0.34678183553898484,"{""0"": 72, ""1"": 72}",2,0,50.0
530,5292.79493750001,5761.325277777778,42.46138888888889,1361.0,0.34608827186790686,"{""0"": 76, ""1"": 75}",2,0,50.3
531,5053.467062499993,5750.268611111111,42.73222222222222,1313.0,0.34539609532417104,"{""0"": 75, ""1"": 75}",2,0,50.0
532,5139.4604375000035,5851.675833333334,43.583333333333336,1335.0,0.3447053031335227,"{""0"": 67, ""1"": 66}",2,0,50.4
533,5143.473187500016,5794.7775,43.18138888888889,1332.0,0.3440158925272557,"{""0"": 68, ""1"": 68}",2,0,50.0
534,5020.897187499987,5880.084722222222,43.40111111111111,1314.0,0.3433278607422012,"{""0"": 77, ""1"": 77}",2,0,50.0
535,5179.995125,5683.446666666667,42.18527777777778,1334.0,0.34264120502071677,"{""0"": 67, ""1"": 67}",2,0,50.0
536,5008.786812500003,5747.919722222222,42.68611111111111,1305.0,0.3419559226106753,"{""0"": 74, ""1"": 73}",2,0,50.3
537,4809.772937500009,5943.623055555556,43.5275,1275.0,0.34127201076545394,"{""0"": 75, ""1"": 75}",2,0,50.0
538,4957.3197499999915,5864.017777777778,43.245,1301.0,0.34058946674392304,"{""0"": 74, ""1"": 74}",2,0,50.0
539,4971.89368750001,6000.189166666667,44.25055555555556,1310.0,0.3399082878104352,"{""0"": 67, ""1"": 67}",2,0,50.0
540,4948.475250000008,5927.954444444445,43.70444444444445,1301.0,0.3392284712348143,"{""0"": 70, ""1"": 69}",2,0,50.4
541,4630.9065000000055,5818.540555555555,42.915277777777774,1232.0,0.33855001429234466,"{""0"": 66, ""1"": 66}",2,0,50.0
542,4920.0960000000005,5815.712222222222,43.141666666666666,1290.0,0.33787291426376,"{""0"": 73, ""1"": 73}",2,0,50.0
543,5214.840812499999,5887.285277777778,43.25333333333333,1354.0,0.33719716843523245,"{""0"": 79, ""1"": 79}",2,0,50.0
544,4995.552812499997,5837.0125,42.7475,1307.0,0.336522774098362,"{""0"": 84, ""1"": 84}",2,0,50.0
545,4974.735250000005,5748.418333333333,42.57861111111111,1298.0,0.33584972855016526,"{""0"": 73, ""1"": 73}",2,0,50.0
546,4927.397062500012,5948.760277777777,43.86138888888889,1297.0,0.33517802909306493,"{""0"": 67, ""1"": 66}",2,0,50.4
547,4871.757562499988,5863.0969444444445,43.384166666666665,1284.0,0.3345076730348788,"{""0"": 74, ""1"": 74}",2,0,50.0
548,4767.9843124999925,5870.4336111111115,43.23027777777778,1263.0,0.33383865768880905,"{""0"": 77, ""1"": 77}",2,0,50.0
549,5097.714812499997,5904.411944444444,43.44111111111111,1332.0,0.3331709803734314,"{""0"": 77, ""1"": 76}",2,0,50.3
550,5178.733500000003,5903.79,43.345,1349.0,0.3325046384126845,"{""0"": 81, ""1"": 81}",2,0,50.0
551,5086.416562499982,5911.501388888889,43.603611111111114,1329.0,0.3318396291358591,"{""0"": 74, ""1"": 74}",2,0,50.0
552,5442.379374999995,5866.069444444444,43.413333333333334,1397.0,0.3311759498775874,"{""0"": 76, ""1"": 76}",2,0,50.0
553,5312.573187500007,5779.969166666667,42.534444444444446,1368.0,0.33051359797783225,"{""0"": 79, ""1"": 79}",2,0,50.0
554,5240.587375000001,5837.736666666667,43.0125,1358.0,0.3298525707818766,"{""0"": 83, ""1"": 83}",2,0,50.0
555,5130.814687500003,5871.3069444444445,43.437777777777775,1336.0,0.3291928656403128,"{""0"": 79, ""1"": 79}",2,0,50.0
556,4582.1314375,5924.440833333333,43.375277777777775,1229.0,0.3285344799090322,"{""0"": 77, ""1"": 76}",2,0,50.3
557,5074.5761249999905,5844.458888888889,42.789722222222224,1325.0,0.32787741094921413,"{""0"": 83, ""1"": 82}",2,0,50.3
558,5240.189312500002,5891.953055555556,43.434444444444445,1359.0,0.3272216561273157,"{""0"": 79, ""1"": 79}",2,0,50.0
559,5063.163875000005,5903.78,43.38527777777778,1323.0,0.32656721281506107,"{""0"": 73, ""1"": 72}",2,0,50.3
560,4949.939187499993,5797.878611111111,42.780833333333334,1295.0,0.32591407838943093,"{""0"": 76, ""1"": 76}",2,0,50.0
561,5047.476499999997,5765.948888888889,42.593333333333334,1314.0,0.32526225023265204,"{""0"": 67, ""1"": 67}",2,0,50.0
562,5021.319062499996,5884.0625,43.09638888888889,1317.0,0.3246117257321867,"{""0"": 86, ""1"": 85}",2,0,50.3
563,4751.017750000009,5719.304444444444,42.056111111111115,1253.0,0.3239625022807223,"{""0"": 85, ""1"": 84}",2,0,50.3
564,4998.685687500011,5786.530277777778,43.07,1304.0,0.32331457727616086,"{""0"": 70, ""1"": 70}",2,0,50.0
565,5085.530937499998,5865.843055555555,43.25472222222222,1327.0,0.32266794812160854,"{""0"": 78, ""1"": 78}",2,0,50.0
566,5058.653687500013,5821.144722222222,42.958888888888886,1316.0,0.3220226122253653,"{""0"": 68, ""1"": 68}",2,0,50.0
567,5085.131562500015,5794.8180555555555,42.71527777777778,1321.0,0.3213785670009146,"{""0"": 76, ""1"": 76}",2,0,50.0
568,4969.7973125,5793.445277777778,42.85111111111111,1300.0,0.3207358098669128,"{""0"": 74, ""1"": 74}",2,0,50.0
569,4967.684187499997,5893.931388888889,43.38055555555555,1306.0,0.320094338247179,"{""0"": 81, ""1"": 81}",2,0,50.0
570,5136.765562500018,5753.908611111111,42.83,1333.0,0.31945414957068463,"{""0"": 80, ""1"": 79}",2,0,50.3
571,5085.937062500001,5840.690833333333,42.93666666666667,1326.0,0.31881524127154326,"{""0"": 77, ""1"": 77}",2,0,50.0
572,5188.505687500003,5825.130277777777,43.281666666666666,1343.0,0.3181776107890002,"{""0"": 68, ""1"": 68}",2,0,50.0
573,5402.124437499995,5862.391388888889,43.44444444444444,1390.0,0.3175412555674222,"{""0"": 73, ""1"": 73}",2,0,50.0
574,5268.444187499998,5739.259166666667,42.78777777777778,1355.0,0.3169061730562873,"{""0"": 63, ""1"": 63}",2,0,50.0
575,5063.081249999998,5945.958333333333,43.645833333333336,1326.0,0.3162723607101747,"{""0"": 75, ""1"": 75}",2,0,50.0
576,5153.804312500004,5903.0586111111115,43.67,1341.0,0.3156398159887544,"{""0"": 69, ""1"": 68}",2,0,50.4
577,5072.605437499997,5929.0008333333335,43.780833333333334,1327.0,0.3150085363567769,"{""0"": 78, ""1"": 78}",2,0,50.0
578,5191.587312500003,5838.995277777778,43.22555555555556,1345.0,0.31437851928406335,"{""0"": 73, ""1"": 73}",2,0,50.0
579,5055.379562499988,5928.971388888889,43.536944444444444,1323.0,0.3137497622454952,"{""0"": 73, ""1"": 73}",2,0,50.0
580,5006.531625000008,5770.965,43.01722222222222,1303.0,0.31312226272100424,"{""0"": 64, ""1"": 64}",2,0,50.0
581,5117.035187499997,5830.046388888889,43.01861111111111,1330.0,0.3124960181955622,"{""0"": 66, ""1"": 65}",2,0,50.4
582,4987.983312499996,5864.646388888889,43.35944444444444,1307.0,0.3118710261591711,"{""0"": 71, ""1"": 71}",2,0,50.0
583,4917.865875000003,5847.729444444444,43.43944444444445,1292.0,0.31124728410685276,"{""0"": 71, ""1"": 71}",2,0,50.0
584,5263.92924999998,5851.897777777778,43.53055555555556,1361.0,0.31062478953863903,"{""0"": 69, ""1"": 68}",2,0,50.4
585,5133.486250000012,5853.155555555555,43.52111111111111,1334.0,0.31000353995956176,"{""0"": 66, ""1"": 66}",2,0,50.0
586,5111.998812500007,5834.658055555556,43.048611111111114,1329.0,0.30938353287964265,"{""0"": 72, ""1"": 72}",2,0,50.0
587,5251.069062500003,5805.945833333333,42.64972222222222,1356.0,0.30876476581388335,"{""0"": 77, ""1"": 77}",2,0,50.0
588,5005.007249999986,5885.462222222222,43.32277777777778,1311.0,0.3081472362822556,"{""0"": 76, ""1"": 76}",2,0,50.0
589,5120.930437499992,5898.370277777778,43.699444444444445,1334.0,0.3075309418096911,"{""0"": 67, ""1"": 67}",2,0,50.0
590,5079.313937500002,5823.388055555555,43.14666666666667,1321.0,0.3069158799260717,"{""0"": 64, ""1"": 64}",2,0,50.0
591,4999.334874999999,5828.378333333333,43.102222222222224,1307.0,0.3063020481662196,"{""0"": 74, ""1"": 74}",2,0,50.0
592,5214.2840000000015,5850.41,43.64111111111111,1350.0,0.30568944406988713,"{""0"": 71, ""1"": 71}",2,0,50.0
593,4976.751312499992,5890.694166666667,43.288333333333334,1305.0,0.30507806518174735,"{""0"": 76, ""1"": 75}",2,0,50.3
594,4985.939062499994,5795.270833333333,42.87777777777778,1303.0,0.3044679090513839,"{""0"": 73, ""1"": 73}",2,0,50.0
595,5148.32831249999,5816.910277777778,42.82972222222222,1336.0,0.3038589732332811,"{""0"": 74, ""1"": 74}",2,0,50.0
596,5079.167187500001,5923.695833333333,43.64222222222222,1328.0,0.3032512552868145,"{""0"": 77, ""1"": 77}",2,0,50.0
597,5363.028750000004,5751.797222222222,42.44638888888889,1378.0,0.30264475277624087,"{""0"": 88, ""1"": 88}",2,0,50.0
598,5063.557375,5759.239444444444,42.367222222222225,1316.0,0.30203946327068837,"{""0"": 79, ""1"": 79}",2,0,50.0
599,4902.995937500008,5980.704166666666,44.164722222222224,1295.0,0.301435384344147,"{""0"": 73, ""1"": 73}",2,0,50.0
